timestamp,region_name,service_category,actual_usage,allocated_capacity,operational_cost,availability_ratio,net_customer_change,is_weekend,business_confidence_index,cloud_adoption_index
2025-03-19,india-west,compute,749.41,811.53,63.75,0.9581000000000001,-6.0,0,57.51974723538706,0.621
2024-11-06,india-south,storage,557.23,540.01,43.88,0.9634999999999999,6.0,0,61.70616113744076,0.585
2024-04-15,us-west,compute,1065.73,1138.18,125.66,0.9951000000000001,11.0,0,56.25592417061611,0.529
2025-06-18,us-east,storage,902.65,947.6,111.08,0.9726,2.0,0,58.56240126382306,0.646
2024-04-18,us-east,compute,1195.82,1309.92,139.89,0.971,25.0,0,51.21642969984202,0.53
2024-09-22,india-west,storage,520.08,611.04,45.63,0.9555,4.0,1,58.81516587677725,0.573
2025-02-26,us-west,storage,786.7,876.54,96.19,1.0,-7.0,0,56.35071090047393,0.615
2024-06-03,us-east,compute,1288.11,,162.02,0.9444,8.0,0,53.42812006319116,0.542
2024-01-25,india-west,storage,498.55,502.96,40.76,0.9934000000000001,6.0,0,58.95734597156398,0.507
2025-02-09,india-south,storage,531.79,547.26,41.32,0.9804,4.0,1,67.77251184834124,0.611
2024-07-04,india-south,compute,809.12,936.61,68.58,0.975,0.0,0,64.13902053712481,0.551
2025-09-24,india-west,storage,456.89,524.62,38.86,0.9937999999999999,10.0,0,56.413902053712484,0.673
2024-03-05,india-south,compute,533.86,565.14,42.84,0.9311,12.0,0,45.70300157977883,0.518
2025-06-19,india-west,storage,351.14,374.74,26.98,0.9854999999999999,-5.0,0,53.94944707740916,0.646
2024-06-04,us-west,compute,1119.54,1153.87,132.54,0.993,-12.0,0,51.92733017377567,0.542
2025-03-02,india-south,storage,388.51,421.15,30.05,0.956,10.0,1,73.04897314375988,0.617
2024-02-15,us-west,storage,824.75,951.07,104.38,1.0,5.0,0,51.35860979462875,0.512
2025-01-15,india-south,compute,788.46,911.64,69.32,0.9848,10.0,0,48.40442338072669,0.604
2024-09-17,us-west,compute,1190.11,1417.45,146.13,1.0,1.0,0,58.81516587677725,0.571
2024-06-06,india-west,storage,339.0,371.74,29.51,0.9933,9.0,0,53.459715639810426,0.543
2024-07-12,india-south,compute,826.0,1010.03,66.98,0.9698,,0,55.76619273301737,0.553
2025-09-16,india-south,compute,790.01,939.4,62.04,0.9526,7.0,0,51.56398104265402,0.671
2025-03-07,india-west,storage,392.48,469.3,32.36,0.9505,21.0,0,54.21800947867299,0.618
2025-07-12,us-west,compute,1119.66,1262.8,130.88,0.9921,-3.0,1,61.42180094786731,0.653
2024-12-25,india-west,storage,457.62,465.58,35.77,0.9695999999999999,3.0,0,55.9083728278041,0.598
2025-07-03,us-west,compute,1331.05,1369.83,,1.0,19.0,0,57.06161137440758,0.65
2024-08-23,US-EAST,compute,1191.7,1170.58,136.67,0.9665,-4.0,0,48.42022116903634,0.564
2024-01-28,india-south,compute,805.61,859.43,67.35,0.9712999999999999,29.0,1,55.89257503949448,0.507
2024-10-31,india-south,storage,586.3,646.35,49.67,1.0,-2.0,0,52.859399684044234,0.583
2024-11-01,india-south,compute,938.67,1043.88,75.26,0.9623,1.0,0,51.27962085308057,0.583
2025-01-15,us-west,storage,689.46,670.56,86.55,0.9915,12.0,0,54.66034755134282,0.604
2024-02-09,us-west,storage,731.43,705.78,90.28,0.9793000000000001,,0,66.66666666666666,0.511
2025-05-03,india-west,compute,709.07,800.23,55.2,0.9495999999999999,-6.0,1,56.72985781990522,0.634
2025-12-04,us-west,compute,1245.53,1252.27,148.9,1.0,1.0,0,57.804107424960506,0.692
2025-03-18,india-south,storage,763.62,837.47,61.69,1.0,-2.0,0,62.037914691943136,0.621
2025-03-03,us-west,compute,1026.49,1205.84,121.56,0.9564,,0,58.104265402843595,0.617
2024-07-18,us-west,compute,1096.32,1261.79,143.55,0.9858,21.0,0,51.895734597156405,0.554
2024-02-03,us-west,compute,1032.5,1222.36,133.96,1.0,12.0,1,58.18325434439178,0.509
2025-09-06,India South,storage,701.8,721.34,83.66,0.9587,11.0,1,64.69194312796208,0.668
2024-04-17,india-west,storage,527.45,513.53,40.91,0.9815999999999999,-3.0,0,59.21011058451817,0.529
2024-12-19,us-east,storage,813.74,833.55,93.3,0.9858,0.0,0,61.248025276461306,0.597
2024-02-09,india-south,storage,475.01,518.86,37.76,0.9967,9.0,0,60.41074249605056,0.511
2025-09-28,india-west,compute,772.18,903.46,66.17,0.9974,-3.0,1,45.95576619273301,0.674
2025-10-05,us-east,storage,886.54,1102.71,113.79,,0.0,1,61.56398104265402,0.676
2025-07-11,india-west,compute,605.1,578.09,48.85,0.9511,7.0,0,53.90205371248025,0.652
2025-09-16,india-south,storage,486.07,566.94,38.22,0.9737,0.0,0,60.75829383886257,0.671
2024-01-24,india-south,storage,,519.15,40.01,0.9843999999999999,6.0,0,67.44075829383885,0.506
2025-01-18,india-west,compute,529.13,552.02,44.99,0.9986,-2.0,1,52.98578199052133,0.605
2024-06-08,india-west,storage,442.78,493.54,38.65,0.9706,24.0,1,61.45339652448658,0.544
2025-05-17,US-EAST,compute,600.71,666.61,51.23,0.9973000000000001,,1,51.95892575039494,0.637
2024-08-23,india-south,storage,581.31,722.55,49.9,1.0,11.0,0,50.995260663507096,0.564
2025-06-24,india-west,compute,774.28,899.92,64.95,1.0,-2.0,0,50.74249605055292,0.648
2025-07-09,india-west,storage,694.08,780.03,60.47,0.8814,9.0,0,61.27962085308057,0.652
2024-04-23,us-east,compute,1321.03,1441.71,170.14,0.9376000000000001,-1.0,0,67.86729857819907,0.531
2024-10-17,us-west,storage,660.38,808.57,86.32,1.0,11.0,0,73.6176935229068,0.579
2025-03-12,us-west,compute,1260.39,1328.97,149.02,1.0,0.0,0,49.38388625592417,0.619
2025-03-05,us-west,compute,1199.7,1309.04,140.7,1.0,13.0,0,56.47709320695102,0.617
2024-03-19,india-south,compute,,892.25,71.61,0.983,-1.0,0,60.56872037914692,0.521
2024-04-19,india-west,storage,380.03,441.08,29.26,0.9676,9.0,0,70.96366508688783,0.53
2024-05-25,india-west,compute,559.88,565.13,44.01,0.9738,4.0,1,48.13586097946286,0.54
2025-12-23,india-south,storage,641.01,619.45,49.53,0.9743,10.0,0,44.67614533965244,0.698
2025-12-18,US-EAST,compute,1579.45,1611.8,192.64,,-6.0,0,62.24328593996841,0.696
2024-01-08,us-west,compute,1160.49,1380.55,137.67,0.9649,27.0,0,58.609794628751985,0.502
2024-01-25,us-west,compute,1046.01,1024.7,120.56,0.9890000000000001,0.0,0,56.3349131121643,0.507
2024-10-04,india-west,storage,361.27,421.97,28.47,0.9965999999999999,1.0,0,58.43601895734598,0.576
2024-05-07,us-east,compute,1355.63,1355.71,,0.9606999999999999,0.0,0,62.969984202211684,0.535
2024-09-30,india-south,storage,492.82,504.43,40.15,0.9147,-6.0,0,50.90047393364928,0.575
2025-09-18,us-east,storage,920.98,1031.11,109.11,1.0,-4.0,0,68.7045813586098,0.671
2024-12-30,india-south,storage,343.03,349.26,26.91,0.9840000000000001,23.0,0,57.40916271721959,0.6
2024-07-23,us-east,compute,1296.35,1410.08,154.86,0.9838,9.0,0,59.51026856240126,0.556
2025-01-23,us-east,compute,1160.95,1226.54,139.05,0.982,8.0,0,53.617693522906784,0.606
2025-09-12,us-east,storage,791.79,756.13,101.88,1.0,-13.0,0,54.691943127962084,0.67
2024-10-11,india-south,storage,667.12,737.76,54.94,0.9598,16.0,0,61.785150078988934,0.578
2024-07-11,us-west,storage,686.88,780.81,84.19,0.9659,12.0,0,42.57503949447077,0.553
2025-03-14,india-south,storage,505.42,628.97,41.69,0.9872,1.0,0,60.963665086887836,0.62
2024-09-20,india-south,storage,464.78,555.34,39.11,0.9712999999999999,0.0,0,55.54502369668248,0.572
2024-09-28,us-east,storage,735.01,724.55,84.27,1.0,2.0,1,66.39810426540285,0.574
2024-09-06,us-west,storage,747.21,751.35,88.21,0.972,25.0,0,53.364928909952596,0.568
2025-06-18,india-south,storage,625.53,734.28,50.76,0.9655,1.0,0,63.5387045813586,0.646
2024-02-15,us-east,storage,899.67,973.65,109.05,0.9564,7.0,0,54.834123222748815,0.512
2024-07-05,india-west,compute,672.18,791.38,55.45,,,0,68.16745655608216,0.551
2025-08-15,US-EAST,compute,1178.48,1337.95,153.0,0.9747,21.0,0,57.74091627172195,0.662
2025-12-17,us-west,storage,712.65,743.8,81.57,0.9934000000000001,-5.0,0,58.57819905213269,0.696
2025-08-27,india-west,storage,507.38,501.57,43.97,0.9561,3.0,0,58.736176935229075,0.665
2024-03-24,india-south,storage,523.82,,39.82,0.9484999999999999,17.0,1,63.917851500789894,0.523
2024-10-13,india-south,storage,547.53,,43.87,0.9897,2.0,1,58.84676145339652,0.578
2025-09-01,india-west,compute,819.96,963.76,69.95,1.0,5.0,0,60.284360189573476,0.667
2024-03-01,us-east,storage,795.21,932.82,92.95,0.9884000000000001,9.0,0,55.3870458135861,0.516
2024-11-07,india-west,storage,461.61,557.83,35.67,0.9743,13.0,0,57.48815165876777,0.585
2025-09-25,india-west,storage,518.73,527.45,41.58,0.9732,11.0,0,61.84834123222749,0.673
2024-10-07,india-south,storage,591.12,659.65,48.1,0.9792000000000001,10.0,0,58.57819905213269,0.577
2025-04-25,us-west,compute,1111.68,1274.03,136.16,0.9804999999999999,-6.0,0,56.06635071090048,0.631
2025-05-25,us-east,storage,802.4,859.09,92.95,0.9493,-6.0,1,61.84834123222749,0.64
2025-04-25,india-west,storage,470.81,478.5,36.92,0.9778,-4.0,0,48.30963665086887,0.631
2024-01-29,india-south,storage,600.51,668.78,47.27,0.981,-4.0,0,50.15797788309636,0.508
2025-10-12,us-west,storage,697.41,668.18,80.64,0.9737,-11.0,1,48.68878357030016,0.678
2024-11-03,us-east,storage,737.7,796.01,89.91,1.0,-2.0,1,57.25118483412324,0.584
2024-09-19,india-west,compute,615.93,,50.51,0.9609000000000001,-6.0,0,52.18009478672985,0.572
2024-05-22,india-south,storage,489.16,513.74,38.42,1.0,25.0,0,42.41706161137441,0.539
2024-06-20,us-west,compute,2114.8,2187.54,274.97,1.0,-10.0,0,53.5387045813586,0.547
2025-01-07,us-west,compute,1155.39,1441.8,139.33,1.0,1.0,0,50.78988941548183,0.602
2025-09-13,india-west,compute,762.36,847.17,61.18,0.9581000000000001,14.0,1,68.97314375987364,0.67
2025-11-12,india-south,compute,916.34,991.0,74.89,0.9571999999999999,10.0,0,60.284360189573476,0.686
2025-04-14,india-west,storage,518.99,516.11,44.86,0.9566,1.0,0,52.38546603475514,0.628
2024-06-18,US-EAST,storage,473.86,578.37,36.5,0.9823999999999999,-16.0,0,50.331753554502356,0.546
2025-01-06,us-east,compute,,1164.32,155.34,0.7957,-7.0,0,54.0916271721959,0.602
2025-01-31,us-west,storage,898.53,,115.36,0.9628,11.0,0,51.2006319115324,0.608
2025-08-07,us-east,storage,743.55,761.38,93.71,0.9729000000000001,21.0,0,53.64928909952607,0.66
2025-02-02,us-west,compute,1106.04,1282.66,127.84,0.9773999999999999,37.0,1,60.36334913112165,0.609
2024-10-23,us-west,storage,751.1,887.89,89.81,1.0,-4.0,0,59.28909952606635,0.581
2025-11-26,us-east,compute,1420.19,1424.62,176.23,0.9803000000000001,8.0,0,54.818325434439174,0.69
2025-06-22,us-west,compute,1110.48,1094.25,127.82,0.9642000000000001,0.0,1,57.78830963665086,0.647
2025-11-25,us-east,compute,1271.71,1324.47,,0.9623999999999999,3.0,0,53.00157977883095,0.69
2025-06-25,us-east,compute,1253.43,1398.87,143.61,0.996,4.0,0,58.515007898894154,0.648
2025-01-03,us-west,storage,871.3,1063.12,107.98,0.9716,-10.0,0,54.676145339652436,0.601
2024-06-29,india-south,storage,589.64,715.24,50.41,0.9847,7.0,1,53.33333333333333,0.549
2025-08-27,us-west,storage,895.45,1043.83,115.36,0.9621,12.0,0,50.726698262243275,0.665
2025-11-10,india-south,compute,897.35,1035.67,72.39,1.0,16.0,0,54.94470774091627,0.686
2025-09-13,india-south,compute,831.2,968.6,63.37,1.0,1.0,1,43.27014218009478,0.67
2024-02-02,us-west,storage,722.1,,,0.9981,9.0,0,58.341232227488156,0.509
2024-11-16,india-west,compute,572.81,697.55,44.85,0.9951000000000001,0.0,1,48.199052132701425,0.588
2024-04-23,us-west,compute,1051.53,1235.57,123.74,0.9586,18.0,0,43.870458135860986,0.531
2024-05-01,india-south,storage,434.69,429.17,35.68,,1.0,0,59.85781990521326,0.533
2024-01-25,india-west,compute,731.87,751.41,63.98,0.9671,9.0,0,52.3696682464455,0.507
2025-11-04,US-EAST,storage,,585.37,48.1,0.9906,7.0,0,57.09320695102685,0.684
2025-07-05,india-west,compute,679.31,656.62,56.43,,18.0,1,55.829383886255926,0.651
2025-10-05,us-east,compute,1126.28,1356.85,140.89,0.9706999999999999,0.0,1,45.62401263823065,0.676
2024-04-21,us-east,storage,754.59,856.15,87.16,0.9838,7.0,1,58.32543443917851,0.53
2025-09-28,us-west,compute,1013.79,1206.08,133.33,0.9942,5.0,1,63.83886255924172,0.674
2024-05-05,India South,storage,351.42,357.66,27.81,0.976,0.0,1,51.61137440758293,0.534
2025-01-20,india-south,compute,823.61,890.96,70.58,0.9664,8.0,0,48.499210110584514,0.605
2025-07-09,us-west,storage,803.45,881.12,93.96,1.0,16.0,0,55.481832543443915,0.652
2024-01-04,india-south,storage,615.39,640.34,48.34,0.9699,-6.0,0,55.355450236966824,0.501
2025-07-19,us-west,compute,945.74,1127.04,109.03,0.9943000000000001,,1,55.29225908372827,0.655
2025-06-16,us-west,compute,1090.09,1271.03,128.05,0.9693999999999999,14.0,0,54.84992101105844,0.646
2025-07-27,india-south,storage,563.38,702.89,48.56,0.9819,2.0,1,57.709320695102676,0.657
2025-03-22,india-west,compute,742.85,884.93,60.14,,0.0,1,59.98420221169035,0.622
2024-09-12,india-west,storage,480.44,477.29,39.03,0.966,3.0,0,61.05845181674566,0.57
2025-02-08,india-west,compute,,772.86,48.17,,1.0,1,66.38230647709321,0.611
2024-01-22,us-east,compute,1212.72,,145.69,1.0,0.0,0,56.31911532385466,0.506
2025-11-14,india-west,storage,619.72,725.02,48.02,0.9848,,0,65.76619273301739,0.687
2025-05-23,us-east,compute,1456.87,1589.2,184.97,0.9323999999999999,11.0,0,62.29067930489732,0.639
2025-03-24,india-south,compute,865.81,955.53,66.82,0.9865999999999999,-5.0,0,57.36176935229068,0.623
2025-06-28,india-south,storage,,492.73,35.34,0.9933,7.0,1,66.85624012638232,0.649
2024-11-12,us-east,compute,1394.04,,163.05,0.9944,3.0,0,50.69510268562401,0.586
2024-11-11,us-west,compute,1048.85,1151.71,127.81,0.9984000000000001,-5.0,0,57.66192733017377,0.586
2025-12-04,india-south,storage,542.96,555.69,42.23,,-3.0,0,52.290679304897324,0.692
2024-08-07,india-south,storage,557.8,683.74,44.9,0.9695999999999999,-3.0,0,56.58767772511848,0.56
2025-08-28,us-west,storage,808.8,862.14,99.86,1.0,14.0,0,65.781990521327,0.666
2025-09-18,india-west,storage,613.19,595.04,46.62,0.9645999999999999,14.0,0,68.46761453396525,0.671
2025-06-02,india-west,compute,847.77,962.22,69.41,1.0,23.0,0,55.03949447077409,0.642
2024-08-29,india-south,storage,404.88,389.27,33.63,0.9764,-8.0,0,53.71248025276461,0.566
2024-12-01,us-west,compute,1015.98,1147.21,133.14,,1.0,1,67.56714060031597,0.592
2024-04-09,us-west,compute,1225.61,1367.53,152.15,0.9619,14.0,0,60.75829383886257,0.527
2025-04-19,us-east,compute,1211.36,1403.44,147.21,1.0,13.0,1,58.341232227488156,0.63
2024-10-17,india-south,compute,935.6,900.44,76.07,0.9884999999999999,-9.0,0,60.837282780410746,0.579
2025-05-04,india-west,compute,741.77,,60.33,0.9886,10.0,1,63.20695102685624,0.634
2025-04-02,India South,storage,667.53,812.45,76.21,0.9813,7.0,0,56.31911532385466,0.625
2025-01-19,US-EAST,compute,1195.45,1348.19,144.46,1.0,5.0,1,60.837282780410746,0.605
2025-07-14,india-west,storage,493.4,513.4,38.79,0.9525,6.0,0,46.85624012638232,0.653
2025-10-18,us-west,compute,973.01,1113.48,117.2,0.9381999999999999,18.0,1,55.54502369668248,0.679
2024-07-13,india-west,compute,786.84,905.23,67.89,0.9833,15.0,1,53.03317535545024,0.553
2025-09-24,us-east,compute,1322.41,,,0.9682,8.0,0,68.51500789889417,0.673
2024-11-25,us-east,compute,1340.56,1506.7,165.86,0.9974,14.0,0,71.21642969984202,0.59
2025-05-07,us-east,compute,1339.47,1323.73,154.94,0.9975,29.0,0,61.97472353870458,0.635
2024-11-11,india-south,storage,550.11,,47.52,0.9815999999999999,10.0,0,73.11216429699842,0.586
2024-06-18,us-east,compute,1232.29,1285.2,146.03,1.0,17.0,0,52.053712480252756,0.546
2024-05-24,us-east,storage,764.12,805.71,92.22,0.9833,5.0,0,62.63823064770933,0.539
2024-01-02,india-south,storage,513.97,638.8,41.03,0.9723999999999999,5.0,0,68.05687203791469,0.5
2024-08-11,india-west,storage,505.27,600.39,42.67,0.9649,0.0,1,66.27172195892575,0.561
2024-07-06,india-west,storage,348.74,402.86,29.72,0.991,17.0,1,48.00947867298578,0.551
2025-08-19,India South,compute,1262.52,1247.97,149.95,0.9703,14.0,0,53.90205371248025,0.663
2024-06-07,us-west,compute,1192.42,1311.81,147.64,0.9828,17.0,0,62.48025276461294,0.543
2025-08-29,us-west,storage,769.88,845.64,94.32,0.9517,9.0,0,63.39652448657189,0.666
2025-07-24,us-east,compute,1352.12,1434.89,158.63,0.9554,2.0,0,56.28751974723539,0.656
2024-06-05,india-west,compute,877.37,870.01,69.85,0.9815,11.0,0,55.60821484992101,0.543
2024-01-15,us-east,compute,1181.04,1472.77,137.62,1.0,5.0,0,50.853080568720365,0.504
2025-12-28,india-south,compute,852.35,954.57,65.77,0.9672,12.0,1,50.23696682464454,0.699
2025-10-07,us-east,storage,839.68,823.53,108.6,0.9894,6.0,0,64.17061611374407,0.676
2024-11-19,us-west,compute,1062.95,1054.11,128.19,0.9653,,0,46.25592417061611,0.588
2024-10-27,us-west,compute,1050.23,1100.89,128.12,1.0,2.0,1,65.65560821484992,0.582
2024-11-05,us-west,compute,1257.55,1329.96,163.65,1.0,-4.0,0,68.05687203791469,0.585
2024-11-25,india-south,storage,530.72,605.85,42.47,0.9751000000000001,6.0,0,44.0916271721959,0.59
2025-10-10,us-east,storage,974.95,1075.45,118.76,0.9515,9.0,0,62.76461295418642,0.677
2025-07-26,us-east,storage,810.52,910.93,105.2,0.8845000000000001,,1,51.99052132701422,0.656
2024-10-10,us-west,storage,669.66,657.9,84.25,0.9460999999999999,15.0,0,61.800947867298575,0.577
2025-01-09,india-south,compute,992.83,950.42,76.99,0.9895,12.0,0,47.42496050552923,0.602
2025-02-09,india-west,storage,,284.78,22.43,0.9868000000000001,7.0,1,46.793048973143755,0.611
2025-10-31,us-west,compute,1001.36,1069.08,120.11,0.9861,7.0,0,57.298578199052145,0.683
2025-07-13,India South,storage,731.67,,91.18,0.9627,16.0,1,53.08056872037915,0.653
2025-01-07,us-west,storage,717.39,710.2,88.27,0.9664,11.0,0,59.71563981042653,0.602
2024-04-24,us-west,compute,1071.86,1103.46,126.46,0.9734999999999999,2.0,0,55.11848341232226,0.531
2025-11-29,India South,storage,717.33,752.68,88.78,,6.0,1,55.59241706161136,0.691
2025-06-27,india-west,storage,497.4,520.5,41.67,0.9597,6.0,0,59.14691943127961,0.649
2025-06-10,india-west,storage,567.25,558.55,49.23,1.0,12.0,0,67.67772511848341,0.644
2025-08-15,india-south,compute,947.4,916.93,82.06,,3.0,0,56.9826224328594,0.662
2025-12-11,india-west,compute,759.84,826.66,60.99,0.9549,2.0,0,55.27646129541865,0.694
2025-09-24,us-east,storage,733.16,844.89,,0.98,-5.0,0,59.810426540284354,0.673
2025-04-28,india-west,compute,712.1,728.61,,1.0,6.0,0,55.97156398104266,0.632
2025-08-22,us-east,storage,953.59,1162.53,124.19,0.9868000000000001,3.0,0,57.551342812006325,0.664
2024-07-31,india-south,storage,461.95,509.66,35.23,0.9847,,0,50.884676145339654,0.558
2025-01-05,us-east,compute,,1369.0,147.7,0.9793000000000001,11.0,1,62.606635071090054,0.601
2025-06-05,us-west,compute,1162.21,1366.52,141.65,0.965,7.0,0,50.63191153238545,0.643
2024-08-17,us-east,compute,1163.48,1132.98,144.49,0.9759,13.0,1,44.78672985781991,0.563
2025-05-25,india-south,compute,918.7,1145.16,70.96,0.9903,16.0,1,58.67298578199052,0.64
2024-06-21,india-west,compute,824.81,846.64,65.13,0.9534999999999999,-1.0,0,69.06793048973142,0.547
2025-12-27,india-west,storage,391.6,424.13,31.74,0.9959,16.0,1,62.5434439178515,0.699
2024-08-13,india-south,storage,624.63,752.37,54.74,0.9595999999999999,-5.0,0,54.770932069510266,0.562
2025-07-12,india-west,compute,588.89,579.05,51.39,0.9826,6.0,1,55.071090047393355,0.653
2025-09-22,india-south,compute,899.73,922.39,76.55,0.987,13.0,0,56.9826224328594,0.672
2025-02-11,us-west,storage,826.23,902.77,95.22,0.9834999999999999,23.0,0,52.60663507109003,0.611
2025-06-04,india-west,compute,792.13,820.18,60.56,0.9618000000000001,16.0,0,46.84044233807267,0.642
2024-09-03,india-west,compute,713.14,779.69,54.24,0.9723999999999999,,0,64.96050552922591,0.567
2024-04-08,us-west,compute,,1476.64,149.27,0.966,,0,63.5703001579779,0.527
2025-12-19,us-east,storage,797.99,928.6,96.37,1.0,-3.0,0,53.14375987361768,0.696
2025-12-12,india-south,compute,,1008.62,71.87,0.9738,-1.0,0,59.74723538704582,0.695
2024-05-11,india-west,storage,430.38,532.6,36.7,0.9608,2.0,1,52.148499210110586,0.536
2024-06-08,india-south,compute,766.09,891.74,64.44,0.9899,-1.0,1,58.16745655608216,0.544
2024-12-07,india-south,compute,769.97,941.31,60.0,0.9945,8.0,1,58.8309636650869,0.593
2025-06-10,india-south,compute,888.72,1003.51,72.63,0.9643999999999999,14.0,0,57.6303317535545,0.644
2025-11-04,india-south,compute,847.62,1013.21,70.54,1.0,4.0,0,60.78988941548183,0.684
2024-01-11,us-west,storage,766.33,744.16,100.88,,,0,45.37124802527645,0.503
2025-01-27,india-west,storage,509.62,513.57,41.08,0.9912000000000001,8.0,0,49.415481832543435,0.607
2024-11-14,india-west,storage,375.88,370.33,32.78,0.9695999999999999,18.0,0,48.84676145339652,0.587
2024-05-28,us-west,storage,1890.36,2219.38,232.84,1.0,10.0,0,59.38388625592417,0.54
2024-12-09,india-west,compute,618.71,613.2,49.13,0.9826999999999999,8.0,0,54.29699842022117,0.594
2025-12-02,india-west,compute,679.32,758.72,54.45,,11.0,0,51.94312796208531,0.692
2024-07-06,india-south,compute,628.4,605.45,50.44,0.9944,7.0,1,55.308056872037916,0.551
2024-07-06,india-south,storage,554.95,679.0,44.86,0.9586,23.0,1,59.28909952606635,0.551
2025-01-24,india-west,storage,480.93,574.92,39.75,0.9814,5.0,0,61.46919431279622,0.606
2024-11-21,us-west,compute,1114.2,1171.54,131.4,0.9555,-8.0,0,52.02211690363349,0.589
